athlete_id,day,hrv_rmssd,hr_rest,sleep_duration,sleep_quality,hr_mean,hr_drift,pace_mean,pace_hr_ratio,cadence_mean,duration,elevation_gain,rpe,is_training,fatigue_state
0,34,77.01244144981375,63.36191519748625,7.024742651599524,4.6953133120577935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,35,65.21215218765609,59.990075634359826,5.878305379056517,4.4261400135875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,36,76.22777181318915,60.93778651903785,6.316960388664947,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,37,78.174379391886,59.35998429592637,6.9895067804224045,4.633524432478138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,38,70.25649003519106,60.46448926383506,7.994995654191695,4.917345192723219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,39,65.84388179579365,59.33261491088651,9.500348089106105,4.399934131134918,156.45474972341103,5.254269653455525,2.4683099182102524,1.577650996581351,164.89247073444704,59.45522664931593,131.6628104490102,2.059843705773722,1,0.05651498326990804
0,40,70.85303609402888,60.92522396948425,9.832520974122554,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,41,59.154044739168164,64.5736490725066,6.838213535231612,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,42,65.42066228367243,68.99819132002278,7.165752908849632,4.841076546744708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,43,78.10702887386168,65.22923126108118,6.239116045664955,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,44,71.16623899975825,68.96833908763679,6.173168233864103,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,45,75.61431341838932,61.89127773134198,7.943819428146228,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,46,69.18254696795846,61.216511158515075,6.20505752552014,4.947440747626793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,47,77.44181419211438,59.72386199431642,7.0599555133030165,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,48,69.57230218399042,71.05827691354929,7.904975508770525,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,49,70.27505615032355,62.213635496721935,7.569802084990019,4.80734320156912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,50,59.79287276001291,67.85590841323071,6.884866322228669,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,51,68.52083219727828,65.77923774765205,7.7809918677350325,4.688650240089703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,52,73.70471000838953,62.62069688226342,6.877762835093721,4.82225567954182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,53,73.77775704962245,64.93618469082816,8.31286211883896,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,54,72.03844272478158,61.88390225441587,5.712328388068218,4.389714947859073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,55,72.0152445783064,63.40770817089664,7.282318796772779,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,56,67.24018090859973,64.79915529611571,7.512146509073225,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,57,72.68952252893102,63.08348585841795,7.824166352488442,4.934928472816158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,58,78.84134587165605,67.20996737583907,5.707954899864785,4.776613244105046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,59,75.07031203995653,66.38927421008712,8.124119817052154,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,60,65.7840247819966,63.9878349894609,5.409982251369721,5.0,172.03853164701204,7.781692873270272,2.2960466857180877,1.3346118824294007,164.13948644648607,60.79117556484354,0.0,6.0221752787495335,1,0.13186829429645208
0,61,60.65837924044934,68.88465446220533,7.605616957325488,4.577579018771774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,62,71.57196415526609,58.784430386563045,8.56947795204087,4.918067368268516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,63,78.58364794305203,60.95626172647811,8.33195818657451,4.63783310232645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,64,59.90086447963648,68.34552775725561,5.585092630390478,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,65,73.12145494398122,66.5347996060336,8.633342025069073,4.730127320337703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,66,62.179949507497746,64.18652497146743,6.655892267591254,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,67,67.8480250916266,58.32404446764956,8.099093325829141,4.915964605397235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,68,70.70563429570447,61.908845800615524,6.5328889453990335,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,69,65.77125778741706,61.38760076410244,7.265151666410692,4.506385396163537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,70,66.82394002870892,59.95693446346833,6.941579630567239,4.600882390984234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,71,62.59053355341431,62.52960584550248,7.450520447216802,4.677338895401257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,72,61.27670262731803,62.07538763029608,7.096445043153089,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,73,60.62818112033531,60.319093825668844,7.689584920160589,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,74,67.0426175511655,62.166928593895186,8.936183468077767,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,75,75.44232873113745,65.04165688222086,9.41152960650943,5.0,151.41423781156948,3.0267517498437244,2.832828823381313,1.8709131085193484,159.42227896170198,51.783625322155444,0.0,2.675376360833145,1,0.05651498326990804
0,76,71.66322875915999,61.363913114598766,5.90937084599447,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,77,70.49142610287176,70.15648289158904,7.6148614682138955,5.0,174.1022241723953,6.151826910420623,2.119922733610209,1.217631046178405,161.774900619204,69.83580774485185,0.0,6.296871087920606,1,0.13186829429645208
0,78,72.60309199880813,66.40297446210515,8.170783961310978,4.763298848537339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,79,70.48151345284359,61.40854031705523,7.616410980120757,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,80,77.87275454252463,63.224560990482445,8.034809290081267,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,81,70.41776927710866,67.65075542787363,7.35595070172548,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,82,66.87306592605758,65.14105033217326,6.128410620276876,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,83,58.96712930289745,58.72190543029808,8.999888675675198,4.545972978214781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,84,72.0849230098115,67.00563179389178,7.2646812580927485,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,85,69.35507958035117,65.86260609025757,6.971276014500296,4.359854435882372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,86,62.771741043746204,69.06306552131713,9.881636794507951,5.0,149.01214701520564,2.0747724161682757,2.343954784737665,1.5729957803362709,172.94163764382324,39.90298539930466,0.0,2.901389164573238,1,0.05651498326990804
0,87,67.54351412026139,64.0749305915127,8.057651716773517,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,88,66.5433584907686,60.33012407082745,9.874141743400596,4.844637867691403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,89,77.50459623996262,63.26717800952919,8.076556963055767,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,90,64.41841493383583,64.25273348365094,9.023787410193808,3.7716264715682604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,91,65.49800394603469,59.7475249994053,6.853427115757473,4.459225998192802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,92,70.37087133511169,66.74597849531156,8.555330996546415,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,93,69.66659921069429,61.430433524213534,9.023124077269657,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,94,67.33941172346913,62.009080223288514,8.895731935928564,4.345175354994051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,95,62.28691980336049,65.70319383827004,6.849357430878173,4.756437308117652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,96,65.13683881736253,62.37877853020279,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,97,68.08501743812415,61.291595142073525,6.923228669431667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,98,71.92134072060809,64.63679658367573,9.543320489682305,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,99,65.96663887772696,65.7260821339778,6.736740843457483,4.09755894966774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,100,66.9866612877412,63.09413693023287,5.975709466830008,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,101,68.94935867921961,60.38123752891095,6.8481638921978405,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,102,66.26991427797428,66.2950394121044,8.606329104828443,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,103,56.921535171819755,61.62360036178689,8.07707212718054,4.898477306978504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,104,70.12840409440807,64.28246788563527,7.988044079378749,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,105,70.9677709828322,62.77865522983092,7.012393775927507,4.783720906090189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,106,71.99717343727508,67.11904890944012,5.291893448326123,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,107,75.28582728327592,62.79006000913367,5.461875464822146,4.495956844541298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,108,74.53772287581452,61.48365124146191,5.919748063256473,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,109,73.42678557837364,57.38088020117466,7.735614558108566,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,110,70.10572957305908,65.72109615160724,6.625193286255298,4.799813563416223,173.79893497943286,6.239382577037522,2.2798192006125113,1.3117567152424163,165.13947560224528,72.90327401678312,0.0,5.75157048366369,1,0.13186829429645208
0,111,68.47824103804703,65.54730011854852,9.209074775640754,4.533126046712204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,112,70.58240260782628,61.67600754056572,5.303485399167991,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,113,81.80820372066606,56.29549240404529,7.114461760032089,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,114,79.27634370370522,67.56020827406377,7.8581718453613485,4.944013739702691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,115,70.91187449780976,58.97590828219295,6.894936924008096,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,116,70.3430364843713,63.20778359781279,7.060135712384582,5.0,158.27137042699022,7.2068176002533635,2.6277652134573835,1.6602909334569502,159.97101458074482,57.562515667822396,0.0,2.908265423201768,1,0.05651498326990804
0,117,67.6540160484345,67.08105919296173,9.982176118467578,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,118,68.48971817956125,62.73364291835606,6.487895624739832,4.1725716640671155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,119,68.13035981522427,65.89870616864033,8.770125546575716,4.590762891478804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,120,67.98180091563817,59.504857268844006,7.254256935914056,4.863638215126165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,121,73.30195322301053,63.542644448104966,8.580459869005349,4.0775473798519535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,122,67.93531421968204,60.69470840197331,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,123,65.3670391462838,66.03712753443865,7.385155980516976,5.0,163.29748170077423,0.3771652604201945,2.842612388500942,1.7407570275393074,149.8236160236019,31.096490035442848,0.0,3.795858661594078,1,0.05651498326990804
0,124,68.01553650090628,63.034682285785294,7.2219629200453745,4.472641015291287,173.57749853140413,8.49260552927617,1.7463191424692908,1.0003887816386927,159.26776175467822,68.69603099966822,176.37696977650845,5.801015319719545,1,0.1883832775663601
0,125,62.74181199525519,67.89425401826223,6.089488913541694,4.9797326599534735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.032574916349540184
0,126,72.67204251980522,61.610096807654934,7.702077088805545,5.0,147.1616809117351,2.4313458114492237,1.9092983610899252,1.29318911408159,171.94380748016235,50.042554097119385,0.0,2.315820131945603,1,0.08908989961944822
0,127,73.12390753975494,64.16689839831326,7.314084062987141,4.5840549286789285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,128,74.35819239777362,66.86343436998614,7.139012520744101,4.822483836176638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,129,70.5671238453695,63.95461693972595,7.833643531450598,4.967853656444751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,130,62.56622487992478,66.62350744888356,8.55712493335631,4.320826140356924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,131,66.93256310540846,60.88080188899868,7.277605280112158,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,132,72.39375682977581,64.37622780618271,8.812091949749643,4.995881716468961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,133,76.07554580850899,63.80734414716095,5.0,4.719316570452171,152.0188661670748,4.981961898195669,2.1510739603562237,1.4150046073834728,166.67848606120285,37.91051407903849,0.0,2.3336277646058576,1,0.05651498326990804
0,134,58.90078321205732,60.89910848990527,6.818666439034413,4.900015558565601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,135,67.539692240972,64.6099612168872,6.065635032841154,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,136,64.66359144190167,59.95923231134932,6.524126747022668,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,137,79.6863309562819,63.100625212736546,7.595320806947719,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,138,66.40156854126732,64.3803155721344,10.0,4.951970050137675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,139,67.51889275445825,64.74184740503588,7.679845418728059,4.832573863811944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,140,66.14492238351737,69.45163180218911,8.207751935455475,4.718766612052866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,141,63.84085299614739,66.80273365023262,5.73713307112896,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,142,68.90759052695597,65.87630242085035,7.677701000933254,4.33232782064495,171.7682771792901,8.657404775145098,2.676214354153527,1.5580376063038228,165.41627320499092,77.95011988843025,0.0,6.6774225861866245,1,0.13186829429645208
0,143,71.68222978191002,64.77154022479647,7.483816527698077,4.1107652459161725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,144,82.30964500725379,65.08686485970998,6.912730582233821,4.903610106380696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,145,68.50957409262254,65.98493622687135,8.291649147922792,4.9665618377613665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,146,65.96162791554582,68.05785347218543,8.797406114862625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,147,59.22016765643734,64.25325970078109,8.513316036055354,3.9599912195765494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,148,62.85905325200638,64.54054935409866,8.888591121444183,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,149,73.46006292825382,67.04469712587465,7.3037388007237105,4.452947949750777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,150,57.42167934862873,65.93699767642603,7.328086628928242,4.987861360054029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,151,66.50363767681239,61.98115911132319,5.978755125411355,4.866841335738648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,152,65.95708302424514,58.430239417167854,7.200261423390797,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,153,72.99994902570201,65.39451115909726,7.2502687171748645,4.523270414514049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,154,67.90413774072083,62.06863056002021,8.301857332040166,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,155,69.5312902862328,66.50891440132617,7.707612688228065,4.925405420120641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,156,65.9826906152012,65.86870791404037,6.996295519326859,4.792066329294108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,157,68.75950888845802,65.4199766083129,8.008189777492131,4.375412469337976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,158,72.13716115534112,65.90862500880013,9.95384217414571,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,159,60.7359194765583,70.72131018915175,6.834061517204604,3.877166400503082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,160,64.88790173699228,62.200402792393135,7.469049352068065,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,161,68.27619293076978,61.11743332856687,6.646585960250346,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,162,66.12479702308646,64.1441012124312,8.530473420435829,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,163,73.59374260140865,67.32542773637012,7.6325660679647855,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,164,77.93636057200209,62.10072683801,7.025854418876543,4.7677465372487555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,165,64.52810283147261,61.22947777394897,8.09436880892317,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,166,68.80599080456419,62.38858875503268,8.138891045936774,5.0,152.16339291708135,2.4863063598980015,2.247570618667986,1.4770770916581482,158.1644712607985,35.79398593761879,144.17384049669968,3.077203638480846,1,0.05651498326990804
0,167,66.56626319395055,65.39529037310419,7.692868700440847,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,168,75.32466739298853,59.689803384007476,7.675545829890508,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,169,74.64791642175506,60.93474022996514,7.632969674146876,4.649939592530413,147.65323826596463,4.806712544547735,2.8956949165591577,1.9611455533018547,162.7916215034838,48.62746553302431,0.0,2.9435041090659566,1,0.05651498326990804
0,170,61.980479117770784,68.63381859260538,7.551164886456697,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,171,66.80624082786728,62.56135858643922,7.145375817066506,4.0766137827643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,172,66.44641060990567,66.84078564368981,8.36009638414307,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,173,67.83999656294216,60.52462450792711,10.0,4.392123312916375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,174,70.05099424112655,68.89384454329736,5.018705013434799,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,175,67.99570613036103,63.52940889181091,6.158725328981713,4.286937233665352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,176,72.31058312551347,62.29261768119292,7.0356089233862615,4.336772602773268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,177,75.05267908175304,64.903662930194,7.459142066403992,4.940501012134553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,178,63.39027445755334,64.99977223858777,7.427716521929576,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
0,179,75.65314436528,66.83383043878739,8.346013544671269,4.838321893856896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,0,42.99163789049763,53.051842792596226,6.9811494936939456,4.887302112142171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1,1,47.80019280805824,56.80839059715317,9.435136287400342,4.690778672507806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
